id	name	parent_id	parentName	catamiPath	isLeaf	header	vernacularName	scientificName	taxonRank	verbatimIdentification	identificationQualifier	confidence	mappingBasis	color	label_tree_id	source_id
376388	Non-burrowers	376202	Bivalves	Biota > Molluscs > Bivalves > Non-burrowers	False					Non-burrowers		unmapped / descriptive	CATAMI label only	c262e6	2564	
376235	Cephalopods	376379	Molluscs	Biota > Molluscs > Cephalopods	False					Cephalopods		unmapped / descriptive	CATAMI label only	4ef583	2564	
376320	Gastropoda	376379	Molluscs	Biota > Molluscs > Gastropoda	False					Gastropoda		unmapped / descriptive	CATAMI label only	63e9d9	2564	
376392	Nudibranchia	376320	Gastropoda	Biota > Molluscs > Gastropoda > Nudibranchia	False					Nudibranchia		unmapped / descriptive	CATAMI label only	5edece	2564	
376511	True limpets	376320	Gastropoda	Biota > Molluscs > Gastropoda > True limpets	False					True limpets		unmapped / descriptive	CATAMI label only	60e3d2	2564	
376458	Seagrasses	376199	Biota	Biota > Seagrasses	False					Seagrasses		unmapped / descriptive	CATAMI label only	fc4d0a	2564	
376485	Sponges	376199	Biota	Biota > Sponges	False	sponges	sponges	Porifera	phylum	sponges		high	header only	4cf739	2564	
376268	Crust-like	376485	Sponges	Biota > Sponges > Crust-like	False					Crust-like		unmapped / descriptive	CATAMI label only	5178e9	2564	
376274	Cup-like	376485	Sponges	Biota > Sponges > Cup-like	False					Cup-like		unmapped / descriptive	CATAMI label only	f4646b	2564	
376275	Cups	376274	Cup-like	Biota > Sponges > Cup-like > Cups	False					Cups		unmapped / descriptive	CATAMI label only	309bf2	2564	
376298	Erect	376485	Sponges	Biota > Sponges > Erect	False					Erect		unmapped / descriptive	CATAMI label only	3956e6	2564	
376210	Branching	376298	Erect	Biota > Sponges > Erect > Branching	False					Branching		unmapped / descriptive	CATAMI label only	ff4ddb	2564	
376464	Simple	376298	Erect	Biota > Sponges > Erect > Simple	False					Simple		unmapped / descriptive	CATAMI label only	5ce6cf	2564	
376372	Massive	376485	Sponges	Biota > Sponges > Massive	False					Massive		unmapped / descriptive	CATAMI label only	4268f4	2564	
376188	Balls	376372	Massive	Biota > Sponges > Massive > Balls	False					Balls		unmapped / descriptive	CATAMI label only	1430ec	2564	
376463	Simple	376372	Massive	Biota > Sponges > Massive > Simple	False					Simple		unmapped / descriptive	CATAMI label only	bbf61a	2564	
376536	Worms	376199	Biota	Biota > Worms	False	Worms	worms			Worms		descriptive only	header only	5ddcfe	2564	
376386	Nemertea	376536	Worms	Biota > Worms > Nemertea	False					Nemertea		unmapped / descriptive	CATAMI label only	5ddcfe	2564	
376422	Polychaetes	376536	Worms	Biota > Worms > Polychaetes	False					Polychaetes		unmapped / descriptive	CATAMI label only	0a8ce8	2564	
376514	Tube worms	376422	Polychaetes	Biota > Worms > Polychaetes > Tube worms	False					Tube worms		unmapped / descriptive	CATAMI label only	4893f2	2564	
376417	Physical			Physical	False					Physical		unmapped / descriptive	CATAMI label only	ffffff	2564	
376194	Bedforms	376417	Physical	Physical > Bedforms	False					Bedforms		unmapped / descriptive	CATAMI label only	db41f7	2564	
376172	2D	376194	Bedforms	Physical > Bedforms > 2D	False					2D		unmapped / descriptive	CATAMI label only	69fe79	2564	
376173	3D	376194	Bedforms	Physical > Bedforms > 3D	False					3D		unmapped / descriptive	CATAMI label only	54a0eb	2564	
376442	Relief	376417	Physical	Physical > Relief	False					Relief		unmapped / descriptive	CATAMI label only	6cbff7	2564	
376337	High	376442	Relief	Physical > Relief > High	False					High		unmapped / descriptive	CATAMI label only	24f497	2564	
376366	Low / moderate	376442	Relief	Physical > Relief > Low / moderate	False					Low / moderate		unmapped / descriptive	CATAMI label only	ef67f6	2564	
376499	Substrate	376417	Physical	Physical > Substrate	False					Substrate		unmapped / descriptive	CATAMI label only	b4a2af	2564	
376252	Consolidated (hard)	376499	Substrate	Physical > Substrate > Consolidated (hard)	False					Consolidated (hard)		unmapped / descriptive	CATAMI label only	474847	2564	
376516	Unconsolidated (soft)	376499	Substrate	Physical > Substrate > Unconsolidated (soft)	False					Unconsolidated (soft)		unmapped / descriptive	CATAMI label only	e1d9a3	2564	
376412	pebble_gravel	376516	Unconsolidated (soft)	Physical > Substrate > Unconsolidated (soft) > pebble_gravel	False					pebble_gravel		unmapped / descriptive	CATAMI label only	e5b663	2564	
376198	Biologenic	376412	pebble_gravel	Physical > Substrate > Unconsolidated (soft) > pebble_gravel > Biologenic	False					Biologenic		unmapped / descriptive	CATAMI label only	4739f1	2564	
376454	sand_or_mud_max2mm	376516	Unconsolidated (soft)	Physical > Substrate > Unconsolidated (soft) > sand_or_mud_max2mm	False					sand_or_mud_max2mm		unmapped / descriptive	CATAMI label only	dce86f	2564	
376517	unknown	376499	Substrate	Physical > Substrate > unknown	False					unknown		unmapped / descriptive	CATAMI label only	8a8891	2564	
